PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,IID,Sex,population,Geographic_origin,Region,Pop7Groups
0.010446187,-0.022045072,-0.000316248,0.003852413,-0.004454655,0.090506014,-0.034881024,0.008919182,0.000606524,0.003884003,0.017612933,-0.002252593,0.00051483,0.004880138,0.011631543,0.074714313,0.080376034,0.05471589,0.000675045,-0.051004116,HGDP00274,F,Kalash,Pakistan,Asia,Central_South_Asia
0.010280262,-0.022683269,-0.000784836,0.005033327,-0.004344709,0.085478909,-0.033595921,0.008394835,-0.002085275,0.002841128,0.012474129,-0.000164377,0.002629731,0.005142419,0.00905891,0.074093356,0.07537181,0.046143549,-0.000716516,-0.051745793,HGDP00304,F,Kalash,Pakistan,Asia,Central_South_Asia
0.01020253,-0.022060535,-6.72E-05,0.004794242,-0.005246441,0.093495377,-0.036768985,0.010215653,-0.000989709,0.004176201,0.0147723,-0.001430561,0.000617881,0.006499381,0.012052577,0.078949756,0.084649375,0.056700376,-0.00089049,-0.055496788,HGDP00330,M,Kalash,Pakistan,Asia,Central_South_Asia
0.010967429,-0.013248931,0.004040367,0.002674898,-0.003217007,0.048163611,-0.019101507,0.004392202,-0.003230532,-0.000668352,0.00273357,-0.000115555,0.000730969,0.00066659,-0.000426917,-0.005840836,-0.007062208,-0.005310865,0.003537989,0.013264793,HGDP00372,M,Burusho,Pakistan,Asia,Central_South_Asia
0.010514879,-0.014691518,0.003858702,0.002998222,-0.002108844,0.050657272,-0.018633238,0.005747222,-0.002168366,-0.00209847,0.000753205,0.000609911,0.000346045,0.000408589,0.000189276,-0.008657079,-0.001318417,-0.004336339,-1.91E-05,0.014719923,HGDP00433,M,Burusho,Pakistan,Asia,Central_South_Asia
0.018057775,0.037387152,0.036673996,-0.023655952,-0.000381818,-0.007784528,0.004404935,0.003533854,-0.003357619,-0.000348365,-0.002646129,0.000903831,-0.001020597,5.42E-05,-0.000324077,0.001996113,0.002028097,0.004026429,-0.001749552,-0.00597163,HGDP00814,F,Han,China,Asia,Est_Asia
0.017840021,0.036521882,0.037788224,-0.02379283,-0.000547086,-0.008275058,0.003443258,0.003208449,-0.00199507,-0.000158298,-0.004336908,0.000569537,0.001447467,-0.000394065,2.26E-05,0.005467459,-0.000255109,0.001137709,-0.001587059,-0.005315392,HGDP00784,F,Han,China,Asia,Est_Asia
0.018025322,0.037014936,0.038360338,-0.022504876,-0.000510619,-0.009140776,0.002497225,0.005016806,-0.005018032,-0.001428941,-0.003786492,0.001724247,-0.002513801,0.000946167,-0.000147244,0.008428208,0.002968204,-7.14E-05,0.000109227,-0.005898482,HGDP00975,F,Han,China,Asia,Est_Asia
0.017873858,0.035935301,0.035497987,-0.022894845,-0.000882413,-0.006547258,0.00278605,0.001674693,-0.001079447,-0.000503755,-0.000881733,0.000357241,-0.001076515,8.22E-05,-0.000712637,-0.001320388,0.004494386,0.001443397,-0.002165048,-0.003304818,HGDP01295,M,Han,China,Asia,Est_Asia
0.018223278,0.037209551,0.037589684,-0.024306482,-0.000302886,-0.009648492,0.003666392,0.00273785,-0.002970843,-0.000814148,-0.003513415,0.000666622,0.0002908,0.002090206,-0.001262155,0.003428757,-0.000218408,0.001925783,0.001938746,-0.001831361,HGDP01104,M,Tujia,China,Asia,Est_Asia
0.018062714,0.037304185,0.038159142,-0.021661045,-0.000385219,-0.007686204,0.003126927,0.005051217,-0.002990811,-0.002137022,-0.00426501,-0.000343408,-0.001269341,-0.000475315,-0.000662265,0.005647688,-4.99E-05,0.000694393,-0.001369973,-0.004129459,HGDP01189,M,Miaozu,China,Asia,Est_Asia
0.018270117,0.03545449,0.031395923,-0.022971187,-0.001209766,-0.004755668,0.003181097,-0.002024829,0.000457146,0.002779775,0.003186677,0.000479763,-0.000484364,0.000712247,0.001332784,-0.008278662,0.003079128,-0.000171473,-0.000338914,0.000819764,HGDP01204,M,Oroqen,China,Asia,Est_Asia
0.018090892,0.034477145,0.02982952,-0.022180678,-0.000155857,-0.005669811,0.003219112,-0.001851231,-0.001216935,0.001929124,0.005611513,-0.000827615,0.002242098,-0.000883289,0.000343534,-0.010478003,0.001730043,0.001773912,-0.00119111,0.001082289,HGDP01216,M,Daur,China,Asia,Est_Asia
0.017900005,0.033694649,0.030468462,-0.021989439,-0.001001272,-0.006549178,0.002588117,-0.000756585,-0.000565573,0.000909841,0.001072263,-3.16E-05,0.001234128,0.000732703,-0.00016626,-0.005693803,2.32E-05,-0.000498658,0.000274155,0.001525954,HGDP01228,M,Mongola,China,Asia,Est_Asia
0.018004808,0.036597189,0.028337399,-0.023403212,-0.001365049,-0.006221562,0.002196008,-0.001406561,0.002503422,0.001584009,0.003122337,-0.000793498,0.001885362,0.000934369,0.001503953,-0.015237887,0.005774505,0.002140798,-0.002011297,0.004477308,HGDP01240,M,Hezhen,China,Asia,Est_Asia
0.017586727,0.035412722,0.038161568,-0.020836227,-0.000127947,-0.007095526,0.001930219,0.00535759,-0.00154992,-0.002523019,-0.005553747,0.001288866,-0.000145518,0.000395605,-0.002841085,0.010833977,-0.002128506,-0.001598651,-0.000794192,-0.007900459,HGDP01308,M,Dai,China,Asia,Est_Asia
-0.006408958,-0.018443777,-0.001092775,0.001350108,0.004675922,0.034988234,-0.015352225,0.005538135,-0.001801014,-0.008112903,-0.008383465,-0.000701851,-0.004261608,-0.003823997,0.006171337,-0.012085646,-0.013729218,-0.01027533,0.000972256,0.012229155,HGDP00057,M,Balochi,Pakistan,Asia,Central_South_Asia
0.013549635,0.004551237,0.014319999,-0.011061913,-0.002452144,0.011597352,-0.005067416,-0.00091355,0.001811271,0.004272971,0.008722633,-0.001986587,-0.000175308,-0.002283639,0.000192063,-0.008271763,-0.001166281,-0.001994617,-0.001472451,0.006175303,HGDP00127,M,Hazara,Pakistan,Asia,Central_South_Asia
-0.004046854,-0.020866281,-0.000774141,0.001350008,0.004168499,0.042727225,-0.017710397,0.004016658,-0.003600397,-0.008398119,-0.013475871,0.002302974,-0.000860618,-0.007859977,0.002252996,-0.016102306,-0.013952847,-0.011225012,0.003520836,0.016416218,HGDP00139,M,Makrani,Pakistan,Asia,Central_South_Asia
0.005235387,-0.025496877,-0.000549073,0.003434616,-0.001152836,0.051038981,-0.021805999,0.007070769,-0.002738311,-0.010997668,-0.018847101,0.000476887,0.000927092,-0.00149585,-0.001648489,-0.020371979,-0.019735896,-0.01546383,-0.005193461,0.021234671,HGDP00154,F,Makrani,Pakistan,Asia,Central_South_Asia
-0.029609867,-0.004122856,0.000450378,0.001301971,0.017166721,0.036314665,-0.018421959,0.002867229,-0.000545945,-0.009810313,0.000598591,0.004730268,-0.00442884,-0.013918193,0.021828974,-0.016448914,-0.003291336,-0.011857279,-0.002028157,0.020132052,HGDP00175,M,Sindhi,Pakistan,Asia,Central_South_Asia
0.008028486,-0.024410367,0.000154102,0.005382953,-0.003250408,0.055613023,-0.022339826,0.006888992,-0.000806866,-0.009815564,-0.013410345,0.001563758,-0.001753819,0.001174482,-0.003574274,-0.019601311,-0.014476224,-0.013749825,0.000463889,0.025219159,HGDP00199,M,Sindhi,Pakistan,Asia,Central_South_Asia
0.009513082,-0.020036914,0.001376927,0.005238168,-0.002841769,0.047669411,-0.018458668,0.005788796,-0.000250486,-0.000398421,0.00160995,-0.000679646,-0.000183058,0.000179476,-0.00106292,-0.007937884,-0.010731667,-0.01003868,-0.000674358,0.014700451,HGDP00222,M,Pathan,Pakistan,Asia,Central_South_Asia
0.010365279,-0.021309186,-0.000964041,0.004886606,-0.004023009,0.072299672,-0.027608918,0.006128672,-0.001342457,0.001924438,0.0128877,-0.000936937,-4.02E-05,0.004220191,0.007303769,0.039964694,0.042027507,0.029852504,-0.000200173,-0.024137261,HGDP00279,M,Kalash,Pakistan,Asia,Central_South_Asia
0.010343148,-0.021618929,-0.001454126,0.006535328,-0.004033131,0.086867074,-0.034913805,0.009051904,0.000377906,0.00412618,0.013389736,-0.001422613,0.00019188,0.00499195,0.010202749,0.068869441,0.072774104,0.050282535,-0.001029422,-0.047027904,HGDP00309,M,Kalash,Pakistan,Asia,Central_South_Asia
0.010592354,-0.013742273,0.003498131,0.002843152,-0.00243113,0.045744439,-0.01975213,0.003846143,-0.002789052,-5.06E-05,0.002139556,0.000119168,-0.00064263,0.000932084,-0.000523369,-0.003855539,-0.005462168,-0.004211932,0.000171136,0.013769384,HGDP00382,M,Burusho,Pakistan,Asia,Central_South_Asia
0.01064655,-0.014313673,0.003811748,0.002151932,-0.002295568,0.050863192,-0.020446255,0.005467601,-0.001460213,0.000517226,0.002438669,0.001833104,6.40E-05,0.002780207,-0.000538058,-0.008666137,-0.005753265,-0.006230123,0.001200569,0.013422415,HGDP00444,F,Burusho,Pakistan,Asia,Central_South_Asia
0.018204259,0.038147874,0.038629774,-0.024333892,0.000291206,-0.009003854,0.004255007,0.000814913,-0.003527914,-0.001363256,-0.001609738,-0.000483649,-0.002282024,-0.00216053,-0.001653851,0.003677708,-0.001154937,-0.000122627,0.000382157,-0.004782746,HGDP00818,F,Han,China,Asia,Est_Asia
0.018059545,0.038627602,0.037206223,-0.022600443,-0.000576334,-0.009022876,0.004638246,0.001756691,-0.002385186,-0.001392982,-0.002336699,0.000792373,0.001175359,0.000256458,-0.000229841,0.005343866,0.001234484,-0.001728627,-0.001467393,-0.006949748,HGDP00786,M,Han,China,Asia,Est_Asia
0.018317254,0.038282821,0.037958199,-0.023900278,0.000269301,-0.011532492,0.004042392,0.00330025,-0.0034999,-0.00189584,-0.004461372,-0.000230656,-0.001021959,-0.001101162,-0.003066904,0.008337946,-0.002942561,0.002342906,-0.000427318,-0.00551493,HGDP00977,M,Han,China,Asia,Est_Asia
0.018178434,0.037422837,0.036753896,-0.022911514,-0.000520517,-0.008953922,0.003859148,0.001188844,-0.00250564,-0.002508768,-0.002140055,0.001473804,-0.000728913,-0.001664132,-0.000626222,0.00739002,0.001032143,0.000487556,0.000664166,-0.005002357,HGDP01095,M,Tujia,China,Asia,Est_Asia
0.0073665,-0.024759726,-0.000456658,0.002701882,-0.001806043,0.048988524,-0.02115168,0.009113995,8.84E-05,-0.01212072,-0.016503934,0.003019264,-0.00052992,0.001003152,-0.00276937,-0.011615887,-0.014576011,-0.014647753,-0.001136683,0.022919436,HGDP00080,M,Balochi,Pakistan,Asia,Central_South_Asia
0.018223329,0.036469544,0.034745107,-0.020248831,-0.000462357,-0.005611459,0.001460699,0.004026384,-0.002717067,-0.001718547,-0.002718734,0.001482087,0.000513135,0.000240899,-0.001482422,-0.000987527,0.002293069,0.001659545,0.001417854,-0.001796261,HGDP01180,M,Yizu,China,Asia,Est_Asia
0.018098488,0.037260318,0.03712963,-0.022653259,-3.64E-05,-0.009446847,0.003730023,0.00567104,-0.006265067,0.000676625,-0.003209012,0.001789482,-0.001950383,0.000709961,-0.002327319,0.006456435,0.001600285,0.002347413,0.000984794,-0.004096847,HGDP01191,M,Miaozu,China,Asia,Est_Asia
0.018602509,0.034805266,0.02666991,-0.024252505,-0.000677072,-0.003876827,0.001655399,-0.001953831,0.003706139,0.003069159,0.007081238,-0.000834453,8.20E-05,-0.001383966,0.001920655,-0.011516111,0.003014109,-0.000120875,-0.001586422,0.005307288,HGDP01206,M,Oroqen,China,Asia,Est_Asia
0.018015506,0.034668118,0.031102898,-0.023524856,-0.001243457,-0.006735499,0.003090774,0.000700289,0.00152345,0.001679639,0.003247929,-0.00081813,0.000336648,-0.000917736,-0.000215962,-0.011993691,0.002737391,-0.000248581,-0.000665872,0.00112344,HGDP01218,M,Daur,China,Asia,Est_Asia
0.017777076,0.029332317,0.024930281,-0.019638784,-0.001589273,-0.000428932,0.000565606,-0.002014371,0.00263464,0.005019965,0.00959402,-0.002806794,0.000830946,0.000227843,0.001141743,-0.01195637,0.00115711,-0.001402238,-0.000801571,0.003417641,HGDP01230,M,Mongola,China,Asia,Est_Asia
0.018173268,0.03595013,0.030671394,-0.02117834,-0.001470197,-0.006861169,0.002920603,-0.003453609,0.001605395,0.002799928,0.00370429,-0.000202526,0.001355432,0.000442794,0.000164296,-0.007173023,0.001646773,0.002287023,-0.002048359,0.002840279,HGDP01242,F,Hezhen,China,Asia,Est_Asia
0.012892775,-0.002021846,0.010835024,-0.008757438,-0.002164408,0.012618658,-0.005395965,0.003456644,0.001178842,0.002840873,0.009571856,0.001409287,0.000225664,-0.000612592,0.001725467,-0.007076441,-0.001710997,-0.001870483,0.000197016,0.004551665,HGDP01298,M,Uygur,China,Asia,Central_South_Asia
0.017519154,0.035424166,0.039035503,-0.01958498,-0.000409198,-0.008917586,0.004594764,0.006090946,-0.003275798,-0.003007837,-0.004843495,-0.000450051,-0.000401579,0.001085949,-0.001934121,0.013328631,-0.002978493,0.001254761,-0.000765981,-0.005892908,HGDP01310,M,Dai,China,Asia,Est_Asia
0.013584572,0.005052135,0.013791717,-0.011634566,-0.003282748,0.012652743,-0.003795368,0.001357637,0.002445747,0.002483242,0.007362712,0.000399872,0.000955991,0.000508881,0.000292406,-0.010345064,-0.004476234,-0.000952635,-0.001066042,0.008414258,HGDP00128,M,Hazara,Pakistan,Asia,Central_South_Asia
0.003787021,-0.022112216,0.000631927,0.002668623,0.001047313,0.043240279,-0.019525565,0.006432809,-0.001724852,-0.010197299,-0.009809899,0.002902836,-0.002485442,-0.001572931,0.000367242,-0.012603105,-0.010212804,-0.007694548,0.00361323,0.015703673,HGDP00140,M,Makrani,Pakistan,Asia,Central_South_Asia
0.006506294,-0.025728993,-0.001121332,0.001966285,-0.002780307,0.048340388,-0.018630414,0.007420314,-0.001203606,-0.007850684,-0.015453087,0.000491526,0.001025929,-0.000666418,-0.003954946,-0.015600511,-0.01664779,-0.011847763,-0.000475923,0.019081511,HGDP00155,F,Makrani,Pakistan,Asia,Central_South_Asia
0.001623265,-0.015358512,0.002577188,0.005926206,0.002706919,0.051786245,-0.021269936,0.00699353,2.21E-05,-0.006046866,-0.00473588,0.001733954,-0.000930463,0.000361142,0.000962762,-0.013066546,-0.008864708,-0.009715175,-0.001992534,0.019976558,HGDP00177,M,Sindhi,Pakistan,Asia,Central_South_Asia
0.008938347,-0.018542458,0.00194129,0.005233759,-0.003062301,0.05022211,-0.01955175,0.004403814,-0.000584711,-0.001819256,-0.000964726,0.00107074,-0.000227555,0.001430932,-0.001638866,-0.010358604,-0.00738916,-0.005240575,0.000896076,0.016462648,HGDP00201,M,Sindhi,Pakistan,Asia,Central_South_Asia
0.009775282,-0.020990327,-7.05E-06,0.003475341,-0.002458527,0.042417908,-0.015395756,0.001543311,-0.005187789,-0.000973016,0.006443293,-0.000275065,0.001002193,-0.000487416,-0.002034054,-0.007190341,-0.005326005,-0.002471414,0.001744431,0.010478511,HGDP00224,M,Pathan,Pakistan,Asia,Central_South_Asia
0.010195098,-0.022220018,-0.000143466,0.004487679,-0.003308726,0.091170026,-0.036426115,0.008578309,-0.000239367,0.003590982,0.015009346,0.000158987,0.0008986,0.00622472,0.01051885,0.07413333,0.077885406,0.052984523,0.000177053,-0.049758553,HGDP00281,M,Kalash,Pakistan,Asia,Central_South_Asia
0.003733141,-0.024707353,-0.000722109,0.001632951,-0.000637005,0.045418381,-0.01679446,0.008401156,-0.006013563,-0.008495152,-0.013248924,0.001658993,-0.001294545,0.000175216,0.001839889,-0.014945148,-0.017064083,-0.014543783,0.001095493,0.019170137,HGDP00141,M,Makrani,Pakistan,Asia,Central_South_Asia
0.004710351,-0.025669708,-0.00010032,0.002909262,-0.000905114,0.050024567,-0.020404219,0.007336824,-0.00124978,-0.013148159,-0.017282122,0.002375383,-0.00102358,-0.00212826,0.001579813,-0.013408736,-0.017670833,-0.014355123,-0.003489283,0.0177052,HGDP00157,F,Makrani,Pakistan,Asia,Central_South_Asia
0.00905901,-0.019469626,0.002182482,0.005845544,-0.002854132,0.054965737,-0.022614851,0.007041291,-0.000278916,-0.005020078,-0.00830316,0.001598694,0.002812336,0.000936687,-0.002062424,-0.013151546,-0.008075317,-0.008201963,0.001304988,0.021268388,HGDP00179,M,Sindhi,Pakistan,Asia,Central_South_Asia
0.009812272,-0.019575276,0.000902981,0.003843948,-0.003416913,0.040020254,-0.016190082,0.003802919,-0.000826915,-0.002054962,-6.55E-05,0.001900028,0.00034936,-0.000250096,-0.001875288,-0.008891595,-0.00457306,-0.006108732,0.000403189,0.011160435,HGDP00226,M,Pathan,Pakistan,Asia,Central_South_Asia
0.00926687,-0.019660241,0.002838169,0.003385297,-0.004676941,0.048078118,-0.017679428,0.006126122,-0.000369077,-0.000711199,0.00333653,-0.000942034,-0.000120233,0.001165623,-0.00288285,-0.01078986,-0.00710527,-0.005013966,0.002313318,0.014327424,HGDP00251,M,Pathan,Pakistan,Asia,Central_South_Asia
0.017682492,0.03702767,0.038518891,-0.023549346,-0.000434295,-0.006623784,0.002935471,0.002876147,-0.005052855,-0.001351898,-0.004225237,0.002325598,-0.000359619,0.000703044,6.34E-05,0.01155705,0.00075841,0.003829941,-0.000401425,-0.006936956,HGDP01193,M,Miaozu,China,Asia,Est_Asia
0.018602047,0.036275298,0.028086285,-0.023611949,-0.001701781,-0.005446586,0.002631335,0.000716376,0.002868897,0.00175169,0.004433641,0.000522938,-0.000195982,0.000846126,0.001149464,-0.007800363,0.001493487,-0.001546379,-0.003529627,0.002509546,HGDP01208,M,Oroqen,China,Asia,Est_Asia
0.017762316,0.035930719,0.035702494,-0.017681021,-0.000455561,-0.006362035,0.001208714,0.002291534,-0.002220929,-9.46E-05,-0.002906532,0.001092216,0.000274149,-0.000216211,0.000196402,-0.001271438,0.002729743,0.004977379,0.002318751,-0.00184096,HGDP01181,M,Yizu,China,Asia,Est_Asia
0.017906671,0.037646447,0.037859402,-0.023045069,-0.001347646,-0.010269101,0.003785835,0.005927045,-0.005415896,-0.001317951,-0.004812591,0.000446422,0.000124991,0.001746461,-0.000951229,0.004195372,0.000295877,0.001979376,0.001269495,-0.006794886,HGDP01192,M,Miaozu,China,Asia,Est_Asia
0.018312376,0.034311766,0.027802346,-0.022601427,-0.00057437,-0.005901698,0.002903743,-0.00406979,0.000963252,0.003663431,0.007079389,-0.000773035,-0.000459825,0.000398833,0.001187114,-0.010699283,0.003477194,0.000866367,-0.00159978,0.004175229,HGDP01207,M,Oroqen,China,Asia,Est_Asia
0.018050345,0.034431244,0.032196736,-0.023435774,-0.001126455,-0.006651755,0.002247401,0.001743855,-0.000166394,0.002202661,0.001910018,-0.000399771,-0.001288429,-0.001043066,0.000251391,-0.002115441,0.003614009,0.000887953,-0.000557729,-0.002250762,HGDP01231,F,Mongola,China,Asia,Est_Asia
0.016562694,0.020844863,0.024007377,-0.017984531,-0.001813462,-0.005465859,0.002949517,-0.000462577,0.004962181,0.005449176,0.011152399,-0.000636716,0.00023571,4.36E-05,0.001395261,-0.00419589,-0.002594098,-0.001807118,-0.000819508,-0.001658807,HGDP01243,M,Xibo,China,Asia,Est_Asia
0.013898153,0.003222058,0.012837415,-0.010733993,-0.00234484,0.010466165,-0.003072876,0.000940194,0.000222664,0.0029196,0.008429733,-0.001888873,-2.13E-05,-0.001013587,-0.001020899,-0.003458371,-0.004990456,-0.00417136,-0.000341882,0.007075925,HGDP01299,M,Uygur,China,Asia,Central_South_Asia
0.0174921,0.036106462,0.039027709,-0.01916419,8.88E-05,-0.008607145,0.002953441,0.005326563,-0.003485236,-0.002631714,-0.004368545,0.001672153,0.00186279,-0.001259184,-0.000777879,0.013081488,-0.002610042,0.0006602,0.001036207,-0.006869444,HGDP01311,M,Dai,China,Asia,Est_Asia
0.010371211,-0.0215871,0.000243226,0.004126356,-0.00415336,0.086240859,-0.032806717,0.008189584,-0.000899786,0.002444896,0.015384812,-0.000550491,0.001746026,0.006093852,0.010159476,0.067779592,0.07802218,0.054262211,-0.002115365,-0.051319269,HGDP00311,M,Kalash,Pakistan,Asia,Central_South_Asia
0.010460808,-0.011825351,0.004452959,0.002173946,-0.003680702,0.046785317,-0.019033046,0.006677153,-2.88E-05,0.001988531,0.00469854,3.66E-05,-0.001453929,-0.000951539,0.000548464,-0.005856057,-0.005621128,-0.005795379,0.000377678,0.013018852,HGDP00336,F,Burusho,Pakistan,Asia,Central_South_Asia
0.010249045,-0.014213925,0.005577687,0.003724872,-0.003995566,0.050800049,-0.01922816,0.006598116,-0.001734669,-0.001705447,-0.000279316,0.002159759,-0.002672226,0.000557056,0.002786082,-0.006069388,-0.006582573,-0.004113349,0.002636009,0.015137987,HGDP00388,M,Burusho,Pakistan,Asia,Central_South_Asia
0.010552759,-0.013897604,0.004002297,0.002095868,-0.002082918,0.0479392,-0.019304957,0.003649356,-0.00248783,0.000131315,0.002679918,0.000849626,-0.000690187,-0.000770538,-0.000759451,-0.006914379,-0.005381173,-0.005767707,-0.00093485,0.015355232,HGDP00445,M,Burusho,Pakistan,Asia,Central_South_Asia
0.017405581,0.036979522,0.037007372,-0.022542198,-0.000326686,-0.009028532,0.00350715,0.002230491,-0.000467449,-0.000749693,-0.0052306,-0.000417396,-0.001413975,-0.000411684,-0.001826839,0.008243066,-0.002109769,-0.001241202,0.000197251,-0.007789703,HGDP00974,F,Han,China,Asia,Est_Asia
0.018184161,0.037332319,0.037732541,-0.024854323,-0.00055681,-0.008744694,0.005036742,0.003834778,-0.001525935,-0.000855568,-0.001459301,0.000466175,-0.000338841,0.000565455,-0.000272931,0.005072654,-0.000468631,-0.001519143,0.000346321,-0.002457254,HGDP00811,F,Han,China,Asia,Est_Asia
0.017913316,0.037553015,0.037088595,-0.023074614,-0.000190696,-0.007154146,0.003552763,0.002354761,0.000609274,-0.00153165,-0.003121191,-0.000358843,0.001210018,0.001261123,-0.002845784,0.00236965,0.004605976,0.002271756,0.000888222,-0.004638831,HGDP01096,M,Tujia,China,Asia,Est_Asia
0.018116092,0.037546898,0.037448124,-0.023677898,-0.000213524,-0.006863594,0.002927754,0.004055346,-0.002854624,-0.000742143,-0.004609724,0.00100581,0.000175742,-0.000171557,0.000458771,0.006149011,0.002572592,0.001581035,0.000458984,-0.006891275,HGDP01103,M,Tujia,China,Asia,Est_Asia
0.017758056,0.036242398,0.035300591,-0.020175492,-0.00061544,-0.005515911,0.002044588,0.003800186,-0.00156868,-0.002117794,-0.003461464,6.22E-05,0.001129905,0.000378329,1.03E-05,-0.001104721,0.000583736,0.00310214,-0.001596619,-0.00095039,HGDP01188,F,Yizu,China,Asia,Est_Asia
0.018548236,0.03593428,0.026332882,-0.02424328,-0.001571018,-0.005185804,0.002246381,-0.001980918,0.003052339,0.005418706,0.010847281,-0.001694911,0.001094677,-0.00078665,0.002434576,-0.021614585,0.003428811,0.00013432,-0.000789643,0.007920322,HGDP01203,M,Oroqen,China,Asia,Est_Asia
0.01799388,0.034125187,0.030257969,-0.022124762,-0.000702621,-0.006308591,0.001184962,-5.74E-05,0.002559178,0.004450065,0.005272345,-0.00173631,-0.000882578,4.81E-05,0.000490898,-0.006420492,0.001180916,8.25E-05,0.000651751,0.002608682,HGDP01215,F,Daur,China,Asia,Est_Asia
0.017648352,0.031988899,0.031039722,-0.021847332,-0.001655231,-0.006750221,0.001798566,-0.000508344,-0.001857675,0.003155018,0.003932139,0.000951873,0.001961428,-0.000404442,0.001434535,-0.003974835,0.002681541,0.002547138,0.000882034,0.00081037,HGDP01227,M,Mongola,China,Asia,Est_Asia
0.018256708,0.035770093,0.031464766,-0.02142907,0.00010673,-0.005294157,0.002624131,-0.000125782,0.000540049,0.002056351,0.00179078,0.000367443,-0.000930369,0.000476965,-0.000136258,-0.002881649,0.004373253,-0.000220965,0.00027875,-0.001190189,HGDP01239,F,Hezhen,China,Asia,Est_Asia
0.018187859,0.035475791,0.033019945,-0.023010048,-0.000275362,-0.007562362,0.003149984,-0.001261999,0.000131673,0.000190649,0.001514987,-0.00074037,0.001367393,-0.000640457,-0.000557185,-0.005714781,0.000993376,0.001926193,0.001377801,-0.00040995,HGDP01251,F,Xibo,China,Asia,Est_Asia
0.017412236,0.036610974,0.039672138,-0.02002248,0.000178163,-0.007640619,0.00353729,0.005283929,-0.002868068,-0.001354753,-0.004900797,-0.000940418,3.99E-05,-1.45E-05,-0.000603247,0.010671943,-0.001074598,0.000963577,0.000266061,-0.008734063,HGDP01307,M,Dai,China,Asia,Est_Asia
0.017267092,0.03586221,0.035667927,-0.022552274,-0.000158531,-0.006964761,0.003492253,0.003283697,-0.005822962,-0.001535601,-0.003594169,0.001210124,-0.000894326,0.001389509,-0.002280617,0.000831014,0.002692948,0.003144787,-0.000540486,-0.004571691,HGDP01179,M,Yizu,China,Asia,Est_Asia
0.018003633,0.037420477,0.03736089,-0.023272918,0.000541397,-0.008453892,0.004747812,0.002717703,-0.004362617,-0.003077556,-0.004039962,0.001082714,-0.00077358,4.54E-05,-0.000171096,0.006089776,0.001204927,0.002408494,0.000415312,-0.004497464,HGDP01190,M,Miaozu,China,Asia,Est_Asia
0.018231824,0.034787688,0.028991832,-0.02257881,-0.000849018,-0.003414759,0.001551989,-0.000749786,0.002335604,0.002375206,0.004218037,-0.000590941,-0.000868091,-0.001279917,0.001198847,-0.009531721,0.002786986,0.000869057,-0.002199622,0.004155594,HGDP01205,M,Oroqen,China,Asia,Est_Asia
0.018308665,0.033235199,0.029978548,-0.023883916,-0.001565635,-0.007342826,0.003030132,0.000692017,-7.29E-05,0.002545195,0.00361442,-2.23E-05,-3.24E-05,-0.000608785,0.000103357,-0.006942401,0.000535015,-0.000466483,-0.001450927,0.000891063,HGDP01217,M,Daur,China,Asia,Est_Asia
0.017427204,0.028134262,0.023786628,-0.019349556,-0.000747974,-0.000159197,0.000785795,-0.000773708,0.002698956,0.005412044,0.007361875,-0.000338407,-0.000387064,-0.000667931,0.001580937,-0.010114184,7.42E-05,-7.17E-05,0.000861317,0.006211893,HGDP01229,M,Mongola,China,Asia,Est_Asia
0.01804946,0.035601059,0.031586081,-0.021935133,-0.000545914,-0.006450839,0.003572347,0.002073872,0.001021793,-0.001285805,0.002179769,1.84E-06,-0.00033492,-0.000950139,-0.001326205,-0.005982786,0.000179431,0.001261289,8.44E-05,0.00223122,HGDP01241,M,Hezhen,China,Asia,Est_Asia
0.013362106,0.001241455,0.011880261,-0.009528776,-0.002224081,0.012329772,-0.004046179,0.001452796,-0.001450788,0.004213082,0.008546587,-0.000709067,0.001363086,-0.00056235,0.000344013,-0.005251108,-0.000903721,-0.001684933,-5.55E-05,0.003595567,HGDP01297,M,Uygur,China,Asia,Central_South_Asia
0.017202896,0.036621673,0.038353088,-0.020321944,-0.000851559,-0.007564675,0.004248226,0.003519934,-0.005857987,-0.002693558,-0.00507004,5.39E-05,-0.001570883,-0.000527856,-0.001077431,0.010082435,-0.001129915,0.000267144,-0.000886564,-0.007031587,HGDP01309,M,Dai,China,Asia,Est_Asia
0.017612528,0.036660813,0.037163668,-0.021369592,-0.000620677,-0.006371338,0.004549781,0.00472768,-0.003878532,-0.003007345,-0.004813787,-0.000258989,0.000105174,0.000377924,-0.001171226,0.011166306,-0.001182435,0.00010597,0.000533632,-0.005662724,HGDP01312,M,Dai,China,Asia,Est_Asia
0.017187202,0.035895771,0.038127783,-0.021132929,-8.58E-05,-0.00676648,0.003155771,0.004072496,-0.005560181,-0.004247805,-0.006159982,0.001755708,-0.001656712,-0.000996753,-0.000663913,0.007033975,-0.002694635,0.002100942,0.000539267,-0.006186785,HGDP01323,F,Lahu,China,Asia,Est_Asia
0.01810897,0.03718271,0.037233446,-0.022347639,-4.63E-05,-0.010886676,0.004852216,0.003003912,-0.002857316,-0.002380637,-0.005004102,-1.68E-05,-0.002328747,-0.000722448,-0.001552812,0.013264877,-0.000343666,0.000463339,0.000541895,-0.004998156,HGDP01335,F,She,China,Asia,Est_Asia
