MappingID2,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20,SuperClust
7072,1266,-0.0212801340002917,0.019886541054912,0.00262592525412889,-0.00393281163039055,-0.0116379835038373,-0.00452609830059284,-0.0104273682264509,-0.000473186642770032,0.00332354199531742,0.000719705444387916,0.00105267656110219,0.0085116272149121,0.0053052975262884,-0.0107618708201523,-0.00275734378219445,-0.0057964905910763,0.0039880539924694,-0.00205499827428455,-0.00349757714379708,0.0113281579742149,5
7178,1267,0.0202262715964093,0.000965401123944994,-0.0342232845334756,0.0247341577716406,0.00828253784846473,-0.0242948267981352,0.00559458661579771,-0.00947366989311042,-0.00143699572890905,0.000226292546691241,0.00728661664328781,0.00494977699859701,-0.00952134218521107,-0.0271922650476815,0.00229528063570114,0.00138265172075082,-0.045316146142471,-0.00622982618542741,-0.0230970156209439,-0.0323936362345826,6
7184,1268,0.039066681766801,0.00453593985413719,0.0501575560380694,0.0183161969578271,0.0134976813426847,-0.0291504156630601,0.00891394702847885,-0.00175113579004383,0.0778503837601451,-0.00784665328317682,-0.0163403081768772,-0.0125306736066385,0.00561264254704349,-0.00495354699767407,-0.0010172667281689,-0.000809923343798137,0.0135374534662156,-0.0330631735347484,0.0141099201823446,-0.00461166254658185,6
7185,1269,0.00843478589617725,-0.00201368063061451,-0.00542968613561864,-0.0328062612740484,-0.00306926756192468,-0.00464294853657228,0.00419328156394203,0.00431285867976112,-0.000291343255746029,0.0019136598042196,-0.00906621346540289,-0.00162477045950896,0.00179789387564813,0.00866675466026723,-0.00539827278959425,-0.00472171571174261,0.0010407435612501,0.00293241694402802,-0.00300060282626605,0.0124783549620963,6
7203,1270,0.0210394921429189,-0.000416788722129944,-0.0335171346835684,0.0227331745961809,-0.000766027376446806,0.0144776798254816,-0.0145318401635402,0.014052022973809,-0.00824723630820561,-0.00957666696486546,-0.0220685200509228,0.0219332747662551,-0.0181460779827134,-0.015009896354639,-0.0366092156900259,-0.0162370861161152,0.00197618344415364,-0.0243657074992763,-0.0312847505167318,-0.00405577701654185,6
7274,1271,0.0152578501720069,0.000169839438383827,-0.0331004400043066,0.026389578533202,0.00538113718830881,0.00140402758764488,-0.0177114478115127,0.0265877751284407,-0.0053520104178746,-0.0268586262214711,-0.0210785052009698,-0.033801380813562,0.0267439720415162,0.0124469033441741,0.0282308327957518,-0.0112186906615922,0.00842120752343019,-0.00337449144416714,0.0358126093261813,0.0378364917204127,6
7338,1272,-0.026890178238628,0.0264614872136308,0.00728336781974811,0.00444462673946936,-0.0118793703588367,-0.00286407226050597,-0.013517071591826,-0.00588882634858533,0.000272306480201512,0.00332949305297564,0.00558323501621469,0.00823260840286235,-0.00465063919586243,-0.0105091187881808,-0.00371070230367547,-0.00483264912308639,-0.00104060525352503,-0.00606838984292351,-0.000645877276900795,0.0118858153036955,5
7340,1273,-0.0109387392970336,-0.0236885622455917,0.00528250370166341,-0.018827431071038,0.020929337698024,-0.00128237781249289,-0.00925467707516671,-0.00318998809723557,0.0100599687916821,0.0119419440539102,-0.00421477843099667,0.0070732913968432,0.0239658310617056,0.0128049678165819,0.00273679969204443,-0.0160630366046651,-0.0161267866484039,0.0100531815082974,-0.00178670947836255,0.0050659147798587,4
7341,1274,-0.0236821104626174,0.0239601043645255,0.00869698256368099,-0.00231674792737801,0.00417223010389965,0.00111599705892914,-0.0123880903105972,-0.0153894035448814,0.00908768497973132,-0.00126397119835044,0.00114968718655778,0.0114413371187875,-0.00429702341258776,0.00416868545371802,-0.00385351777661693,-0.00375131233429333,-0.00568172959815931,-0.0136747697266671,0.00657467682680951,0.00122737498193184,5
7343,1275,0.0117613375467306,-0.00501017830473092,-0.0277581611005196,0.024333442005623,-0.00348091853601527,0.0121382186512057,-0.0170910430712603,0.0224913115310933,-0.00294343690527323,-0.00849592312435243,0.00539207690834777,0.0027616236214513,0.0255264708535107,-0.00320367761473,0.0164751448494936,-0.00761665348646993,-0.0160730641287623,0.0144203235688676,0.027097435176602,0.0166293978913584,6
7447,1276,0.0314461111658277,0.00473020135814444,0.0283067093853755,0.00430379056513651,0.000524709669915487,0.00828164075306951,-0.00182660960269562,-0.00192520712115682,-0.0386586028250741,0.00729820849666998,-0.00181864332894135,0.0181232701687854,0.00524987649572188,0.00214489385345519,-0.00727375165873379,0.00939434401754429,0.0058114874255028,-0.0107208705761843,0.0135142261174291,-0.000773220935497313,6
7636,1277,0.0208295929325449,0.00216553545227936,-0.0411398712030486,0.0354043067072601,0.0281013747866192,-0.084974162799264,0.0450910572106245,-0.0524183392698211,0.00343072611299082,0.02062605219815,0.0121495177749922,-0.0079394760167922,-0.0045339140864114,-0.00650348049926808,-0.00718110193740465,0.0144897315888079,-0.0128144283905549,-0.0124495797967571,-0.00577499962419223,0.00273171591450346,6
7644,1278,0.0204343738133223,-0.00229005939885976,-0.0255157287414766,0.0141276837557289,-0.00500202839168281,0.0153608153489991,0.000203121716540253,0.00344486226353762,0.00125276558373409,-0.00799954787080588,-0.00724603335110343,-0.0159917225212217,-0.00465594222968346,0.000339365561681274,-0.0147785726922131,-0.0075651912109307,-0.00762462870292208,-0.00143738992827854,-0.00560509028562826,-0.00399061252173662,6
7639,1279,2.26506484605985e-05,-0.0350590689951255,-0.012538484348176,0.0140372885529167,0.00855741691788176,0.012318533874293,-0.00935873202225156,0.00956901375441253,-0.00519156381942732,-0.00387259581602904,-0.00295701472917951,-0.00448145952367899,-0.00740952871207034,0.00330278553942727,0.00385113637919898,0.0142414095975749,0.00328294581657445,0.0175897469933576,0.000973812456279656,-0.00376404801570705,6
7631,1280,0.0204864818267294,0.00295242695018531,-0.0418725772552152,0.0361542327856197,0.0257750786341242,-0.0919040108779583,0.0485890501343417,-0.0595641127541121,0.000162372940709452,0.0220625031664822,0.0167053647256009,-0.0124972409793713,-0.00464375421692855,-0.00848406518034025,-0.00653524372246991,0.010793251654769,-0.00622138311434019,-0.0103605246557756,-0.00307028181299523,0.00198814039193095,6
7630,1281,-0.0210582475296472,0.026612673681332,0.00577398010905766,-0.00624078155453836,0.00833316439648293,-0.00137533796308553,-0.0202027719263686,-0.00956041354231363,-0.000704089061968913,-0.00643327277752759,0.00368718037725191,0.00753105983508728,0.00237570031915655,-0.00193445482157426,0.00199283651650412,0.00218474318874797,-0.00425000321449146,-0.00481274007589723,-0.00188305953357585,0.00842420669200698,5
7645,1282,0.0233424211250292,0.00106937540269844,-0.0234269325995065,0.00961405434075521,0.00334702724938718,-0.0191054729438123,0.0408609964370959,-0.0472495891723025,0.00761359991219299,0.000816586942416605,0.0251493509582372,-0.0177311211921303,-0.00720509894412422,0.0185798916345913,0.000595881583244783,-0.0116553115714154,0.000896929992770592,-0.000115617548711947,0.00517100185479851,0.000168478246757843,6
7634,1283,-0.019556243729179,0.0220915155388821,0.00374475547841289,-0.00173238373656356,0.00390113270148017,0.000595865726083732,-0.00986846655158552,-0.00862604509110432,0.00278380717122721,-0.00145146759797099,-0.00900837567509199,-0.0198288134201872,-0.00841729854541891,0.00786226140049913,-0.00371957182410062,-0.00638892980023608,0.00418038753711186,-0.00321426692860027,0.00582042985579785,-0.00176809015301875,5
7638,1284,-0.0153212197187549,-0.0013266761233398,0.00324051913706382,0.00103943776066106,0.000711412432112994,-0.00419156616209859,-0.00130394998755312,-0.0070096223610693,0.000799412601966833,-0.0027506094877702,0.000790597845318874,-0.00195863470099475,-0.00926333562590051,-0.00441625122955865,0.00786473514923814,-0.00308924126984071,0.00262098460577579,-0.000227718641859332,0.00550943642061908,0.00202463392285157,5
7626,1285,0.0051113298243113,0.00425973915687535,-0.0240742194439286,0.0307173452336574,-0.021043389407602,-0.0170428351114815,0.00607570985908647,-0.00203852682316516,0.00164529034463684,-0.00277674605281257,0.0158217223312037,-0.00592673284303502,0.0288861179270727,-0.0352056540547317,0.00125304942342021,0.0061672334830483,-0.0259157989905028,-0.000342994433257803,-0.00778756948163364,-0.0264787465247057,6
7627,1286,0.0285288352131559,0.00669310610086387,0.0413789585554071,0.00910597444298226,0.00442918310618089,-0.00881513322827661,-0.00717881128242214,0.00461096708692474,-0.0203405209516503,0.00357579251291017,0.013563465078719,-0.00786339197545319,0.0066954900741389,-0.000848169617768985,0.0109652174328498,-0.00853853586180831,-0.00644764973517294,0.0478083952455072,-0.0139909940023687,0.0105887939348203,6
7625,1287,0.0344224444220959,0.00428893690187452,0.020098883739667,-0.00317330166994613,-0.0139148543634239,0.0275366213398459,0.0182201914460985,-0.0379030440027219,0.0134905536670573,-0.0358587487495578,0.0612864222289664,0.0208102048966768,-0.0261794481311717,-0.000999633272737893,0.0494535844579504,-0.0417112893833124,0.0455131051256202,-0.0217586427682764,-0.0254621909412308,-0.00707334905353308,6
7628,1288,-0.0108150652153015,0.0092767002862843,-0.00796300982114572,0.0302925133104499,-0.037421626564856,0.000766686487268786,-0.00785024886488498,0.0153125753687274,-0.00478886058717244,0.0032641158846326,0.0140468652977232,-0.000902839486325572,0.0256988210354606,-0.0177393994375975,0.00772856138558995,-0.00624785800410742,-0.00528396773698535,-0.00971696010969593,0.00338940639629052,0.000771078211585139,2
7623,1289,0.0170871522837326,-0.00148853908502892,-0.0349769197429041,0.0293806461553064,0.011381125365032,-0.000191495055245699,-0.016092960975895,0.0211907346351468,0.00472019912304542,-0.024109042627738,-0.0411051396251,-0.0122922256893805,-0.00205085453900493,0.0633052187518083,0.060299534988181,0.0162190060827602,0.0349178053303025,0.0251235326138545,0.0506990123563053,-0.0212270535531426,6
7622,1290,0.00564702295687506,-0.00512202227454284,-0.00845085871748594,-0.0381159810885202,-0.00504381316388188,-0.0108926385128004,0.00594883977285752,-0.00315382110493371,0.00142628175072655,0.0100001359522077,-0.0121236334938936,0.000227174607181547,0.0274396747335105,0.0262128695097247,-0.0134716896543843,-0.00758395321695377,-0.00778723000285538,0.0142025763834131,-0.0184186655948013,0.0242095448333049,6
7624,1291,-0.0255306870270386,-0.0663087146785731,0.0160683287924917,0.00708087071481355,0.00790885895466583,0.00381547748293708,0.00178443139643011,-0.00586106287082429,-0.0036972547593605,-0.00465407803203319,-0.00457042170332659,0.00225214345176903,-0.00587866053902802,-0.013084144989985,-0.00130694433584473,0.0147680642975264,0.00534583900559023,0.00417193272021759,-6.22632564801191e-05,0.00716669943744896,3
7621,1292,0.040395738862533,0.00622799782081723,0.0565672455020143,0.0156386151644495,0.0106777666029223,-0.0191013749903733,-0.00674916525464793,0.0129081299044358,0.00877363546730435,0.0107160487377549,0.00465451972237974,-0.00222557282415145,0.0368879855777094,0.0047487328454299,-0.0366474353817891,0.0387246252458353,-0.00792769787934916,0.0278613062295965,0.000530200399656188,-0.00199125499585262,6
7618,1293,0.00497069001940805,0.0150599682594397,0.0216326950434288,0.00361008577304375,0.0206681760012002,0.012614195315893,0.0265456941469935,0.0233121026055729,0.0242741225482698,-0.000488886649905657,0.00344232187242547,0.0129228233799269,-0.000516363221341914,-0.00976970653236108,0.0157172893779236,-0.00692702138380008,-0.00763990373602851,-0.00446579927291666,-0.00518551101544081,-0.00250867856146003,6
7620,1294,-0.000223919866020293,0.00336548994875201,-0.00881042603664039,-0.00422179761970689,0.00110883248772034,0.0122522306624315,-0.0165852542500374,0.00705541380515848,-0.000831594700511174,0.0284632371747715,0.0105850282043196,0.00211855613143079,0.00139851297211019,-0.00421155288441043,0.00273545039539286,-0.00799455336827825,0.00164038185509591,-0.00783604522189098,0.0127339667264693,-0.0170274665825508,6
7619,1295,-0.0207632934639886,0.0217315996868054,0.00485924656068563,-0.00489983128864262,0.00998695713868799,-0.000397429443821316,-0.0216962052259367,-0.0029761967381001,-0.0064634382233037,-3.59725862919068e-05,0.00512915259237383,0.00156762877936668,0.0219549597746333,-0.0110603355407868,0.022660856289846,0.00863034572975982,0.0142000262687434,0.0077077324082025,-0.00914822166650552,-0.00706628009936158,5
7617,1296,-0.0162750040296776,0.0178315000119676,-0.00134051010745475,0.0131111534814563,-0.00725497396483529,0.00198433214001683,-0.0107112135353027,0.000685996718083585,-0.00106076890182084,-0.0131472766483552,0.00260660203040265,-0.00447238018169189,-9.19744716438832e-07,-0.0113259018930526,-0.000183998038155632,0.00334979204464516,0.00933216909974016,0.00968850111353658,-0.0109204040035934,-0.00763203374234136,5
7609,1297,0.0387038058196647,0.00610516925916485,0.0453905342298297,0.00857138728353063,0.00788512120036702,-0.0079576864754241,-0.00187145605957704,0.00778453692590365,-0.00657770083175908,0.00860805227309043,-0.00452192977064397,-0.0159211350239421,0.0179527890307894,0.0155778950684478,-0.0302032806038729,0.0145808531287499,-0.0015443709769801,0.0027177029742306,-0.000591493314321895,-0.00304775947845788,6
7611,1298,-0.0195199390013519,0.0254020864041498,0.00780181444208886,-0.00265940417366728,0.0233621849753755,0.0138583734060494,0.0385232851179566,0.024796981930555,0.00279144201997504,0.000443225629393182,0.00732996636014084,0.0079559539604082,0.0078975612262009,-0.00320817829635759,-0.00118661265054707,0.000169607164332946,1.83228199990447e-05,-0.00489710996153447,0.00419031362823135,-0.00239096884668471,5
7613,1299,0.00972024911190665,-0.00796814924413766,-0.00239934056744177,-0.0129637653523581,7.52820594895713e-06,0.01630645678103,0.00613041689515713,-0.0195784582262206,0.00537182872708147,-0.00280964248845419,0.0232760541519594,0.0151551064070548,0.0130279833376458,0.0134999023386211,-0.0023925280765311,-0.00768523111839831,-0.00201076492351493,0.00337572040800344,-0.00329853141060877,1.03954969682021e-06,6
7647,1300,0.000941968587105243,-0.014514798713176,-0.0106436984787089,0.0145222031027901,0.0016701507636721,0.0105612507908567,-0.0134202014921411,0.0130806876258337,-0.00139318485317993,-0.00764213792000873,-0.00280441367604217,0.00112501812987715,0.00681301531428749,-0.00762271458435024,0.00178330141153335,-0.00461167090419679,-0.0238899376268434,0.00688454207241626,0.0136362779864801,0.018085471617972,6
7649,1301,-0.0172362775569281,-0.00469682521408113,0.00133312089466053,-0.00411003093860932,0.0144345615719474,8.47040320335296e-05,-0.0152270510137099,-0.0152116856739451,-0.0104259394127404,0.0122300982489774,0.00602452251738467,0.00468074759450235,0.0303135613930162,-0.0125677624616709,0.00991526500561981,-0.00632679430337992,0.000140086540185752,0.0229362513644215,-0.00661050688733413,-0.0094222671025261,5
7648,1302,-0.0145860010630754,0.0157733722609348,-0.00161785676357719,0.00374684505688589,0.00206317597177606,0.00366201928741052,0.0104762878384796,0.00450374137085403,-0.000280842858823332,0.00192520100520581,0.000362247949970444,0.0225301572821627,-0.00967651792049305,-0.00819231123774531,-0.00163335152180492,0.0175288569882204,-0.0194998040414119,0.0136141862914814,0.0136424379614136,0.0149109450003916,5
7646,1303,0.0291129363769531,0.00491708982507893,-0.00574690895062436,-0.00520400264604505,-0.0180640202299332,0.0356473990389508,0.0234609827337004,-0.0393925613298642,0.0151449265645495,-0.0334785055522459,0.0686574222524631,0.00203059012115455,-0.000520204516084506,0.0343810514396743,-0.0138298853215367,-0.00795289962394013,0.0277553043269218,-0.00545620630592949,-0.0165093608365988,-0.00820318470253712,6
7641,1304,0.0183866648520998,-0.0004833803563754,-0.0344360846587725,0.0272170276457009,0.00855168903728419,-0.00391733938285814,0.0030121332753508,0.00682190807398545,-0.000153461176891768,0.0025198364174421,-0.0361272489572863,-0.0325240025700891,-0.00830815241733503,0.00203708403132403,-0.0466142073902335,0.00133908993824471,-0.00759503194314116,0.028923275637895,0.00694983746659582,-0.0324815064166926,6
7637,1305,0.0418243147522943,0.00514435345179475,0.055368935319231,0.0151160949892475,0.00464076190996761,-0.00283582921359639,-0.00504949536678263,0.0110104985503557,-0.064640984642016,0.00986163144838726,0.0074054349250256,0.00252778250480522,0.0285075274164134,0.0115967184303304,-0.0254067452019069,0.0234763952713191,0.00497556909961017,-0.00946996819913327,0.011344480338905,-0.0015749345329127,6
7632,1306,0.0154049540372483,-0.00176660788175271,-0.0303878168378791,0.0279321173871524,0.0065215553376008,-0.00246496670164471,-0.00853961421859155,0.0130536079254338,0.00200086630436013,-0.017090155732162,-0.014793568162674,0.041001740280006,-0.00940944151894804,-0.00393310700340953,-0.0214846283413492,-0.0214830831760882,0.0256823347205736,0.0131490979021655,0.00526320526490752,0.000652876131984171,6
7643,1307,7.83890362052215e-05,0.00577179342385923,-0.0114433398796268,-0.00292875809476549,0.00553906542666929,0.0149158529598762,-0.0170542630473091,0.00489600448737293,0.00676930961938746,0.0227313670179721,0.0154339163223025,-0.00651204288118763,0.00386603537053114,0.00188482683178766,0.00596016429437505,0.0136206458969671,-0.0116953813399252,0.00134199180438843,0.0192091476511745,-0.0219219864916269,6
7642,1308,0.0243380570356896,0.00280720346529019,-0.0147994868622083,0.00586629061048677,-0.0022392522921242,-0.00316371008909897,0.0386455090586342,-0.042927095388488,0.00419925624144219,-0.00604318661128704,0.0198585874569075,-0.0257004355524602,-0.0150803570212288,0.0213853272276898,0.00131939596582993,-0.0142289002131255,0.00474068433251439,-0.000333971613220073,0.00198369693090749,-0.00434780538379689,6
7635,1309,0.0251858703933035,0.00236727813699898,-0.00887737778766942,-0.014560378595576,-0.0267479832157562,0.0335459162461221,0.0214746324025219,-0.0260040565411833,-0.0125451016674635,0.00196443939275907,0.00464190216572657,0.0120022689836443,0.0247678954998063,-0.0201710266148792,0.0277361072033646,0.0136585780635701,0.00462117366735375,0.0119390687759959,-0.00873288931312619,-0.038770801988243,6
7633,1310,0.00919469222225785,-0.012293961646765,-0.0177335249275877,0.00811424925337019,-0.00271327899382478,0.0103222562159527,-0.00898012941900887,0.0191453041978983,-0.00253857292615941,-0.0133141551400512,-0.000473775638716743,-0.00205097349369992,0.00900832818590542,-0.0200256588935597,-0.011239462852913,-0.00496446772801634,0.00138273552890929,-0.0136531310939961,-0.0210295132271413,-0.0123737548867794,6
7640,1311,0.020727787375655,-0.00345691025954196,-0.0258929134952133,0.0124267224993048,-0.00745485041222996,0.0161727347645371,0.00259853235246246,0.00339333119981406,-0.00125189535972858,-0.00657488384625262,-0.00598853061695353,-0.00808811231274137,0.012094006110314,-0.00849223608028606,-0.0104015826270058,-0.00532991362217046,-7.67850122630361e-05,0.0075672573202522,-0.00749235495882529,-0.013576329466837,6
7608,1312,-0.0190158665640356,0.0216361137405944,0.00209247758603954,-0.00836903521460745,0.00916797528683658,0.00153930090288851,-0.0192683692863638,-0.00808927784940239,-0.000377846435646012,0.0011630204515098,0.00162557225296178,0.0110730665215128,-0.00105073089205318,-0.00306952318541347,-0.0010609023328545,-0.000108829062727291,-0.00127616092819675,-0.00694099098138101,0.00483652634026124,0.003021692972185,5
7610,1313,-0.0258191685344645,0.0271996195827098,0.00941356154333245,0.00544813124908222,0.00291512461492481,5.33229131035372e-05,0.00440304791704229,-0.00499320095048737,-0.00571578558951931,-0.00762965424975501,-0.00261473020506244,-0.0241740831814757,-0.0151106727051232,0.00292402192161872,-0.0134460689798778,0.0107632960901049,0.0148977621242091,0.00318770343461447,-0.00731270662881109,-0.0067846693092822,5
7615,1314,0.0393527409833943,0.00413809781277879,0.0489282838736248,0.0239403054099961,0.0109727892138165,-0.0107787844427777,-0.010199563809457,0.0187398116706818,0.0520280919970432,0.00285902223648154,-0.0102262119119346,0.00584594532793604,0.0141407584086575,-0.0183722275137041,-0.025957997799482,0.0343816324282616,-0.0210759816892165,0.0312034549704566,0.00646329568142487,0.000691342357942452,6
7614,1315,-0.0203906664584089,0.023818775810677,0.00639358576329379,-0.0024884658293515,0.0288997251980658,0.0152470738583994,0.0379073085856603,0.0258158981123741,0.0017057480296221,0.000200556323042698,0.00201978342926921,0.00550445256010767,0.000701868233333287,-0.00151609870154263,-0.00248383906708198,0.00439230285658995,-0.00361168676759697,-0.00507592725873328,0.00138455605303556,-0.00137236116726874,5
7605,1316,0.0428595806796971,0.00598329116201431,0.0643058249140936,0.0185966209325307,0.00418803357131655,-0.00885260694515918,-0.00652584620636456,0.0134526149911552,-0.0742136249582447,0.0157331763069407,0.00318809713708384,0.00806357874845352,-0.0131650525685163,-0.00282724293440073,0.034213133541305,-0.0173443743297048,-0.0184490790676863,0.0586692881825367,-0.023208149230171,0.012061133221342,6
7604,1317,0.0411743229880408,0.00578349844622254,0.0563995454350717,0.0144337137170006,0.00472304854259576,-0.00304541686717446,-0.00446037158164044,0.00818655265470133,-0.0593477814064429,0.0106512897352298,0.00422805717481657,0.00377814468965262,-0.0206581025521196,-0.000982970416128473,0.0272643246987771,-0.0231710405330198,-0.0269247241689581,0.052127100154421,-0.0197567789635857,0.0115980757368726,6
7607,1318,0.00960631290886215,0.00515296684102347,0.0267435020505647,0.00973614090664321,-0.0250547654787499,-0.0238916672775358,0.00115027317844897,0.00877526687415353,0.0197491995753302,0.0196813415327688,0.00703977560571035,0.0101893417496717,0.00942316704166507,0.00438009290942626,-0.00980786915788308,0.00325645624059093,0.00835671054204167,-0.00549868333747812,-0.00689224770447162,0.0109122838111055,6
7602,1319,0.00791376749661255,-0.00334013441610377,-0.00702781309236439,-0.0342767087010631,-0.0118585524577151,-0.0209682586133667,0.00595911134380178,0.00225238566358837,0.00761513093927402,0.0133255982277952,-0.0112366004733067,-0.00282254107460652,0.0129404788767662,0.0131486287077906,-0.0103930568440866,0.00824094781677235,0.0236716927879014,0.00810732057867316,-0.0320132854509955,0.0529727657189705,6
7601,1320,-0.0209502222223012,0.0281676729717665,0.00683835369142865,-0.000403275964279657,0.0376121348363024,0.0230730817396047,0.0733597222471826,0.0488316606859736,0.00292517699607591,0.00470101319410447,0.00400626488259945,0.00314079950045798,0.00361089736729348,0.00403729691676781,0.00349412544358107,0.00122833545587403,-0.00024133921011184,0.00406682109121396,0.00146406499592455,0.0106995206371423,5
7606,1321,0.0400481790870351,0.00569169959179538,0.0410682423886915,0.0133131072895717,-0.000235994102364307,0.00257652857841177,-0.00363059701060209,0.0054020932013139,-0.000179925740207179,-0.00704345660673454,-0.00238823952443972,-0.0102076793737263,-0.0136897139068707,-0.00480922644977811,0.0123229443366648,-0.0155791434760768,0.0247064063530478,0.0164438071560189,-0.00546107067400358,-0.00760782738640059,6
7603,1322,0.00791655512146031,0.00586342560984704,-0.0235525505634365,0.0231501030513479,0.0144179323192729,-0.0320840141884476,0.0100573978076984,-0.0172093042777033,0.000839082737000212,-0.00422834644511076,-0.00301139790464386,-0.0285360733355366,-0.00474688258430118,0.00563181984724729,0.00656703500682579,-0.0121935448243804,-0.00231752489861747,0.00154998029477411,0.000262885003089589,-0.00649349561370573,6
7598,1323,0.0375585811068849,0.00658236959898372,0.0468236936553358,0.00824280619003514,0.00146731775381295,-0.0024487081054375,-0.00405676117569879,0.000274328599104653,-0.0160075568407249,0.00121060003392644,0.0111271575817344,-0.00591494824018989,0.00745502148396461,0.00188382206592012,-0.00499646260790271,0.000164445209923225,-0.0151495880201537,0.0310969293449442,-0.00507730085131032,0.0105873733233375,6
7597,1324,0.00402446444407304,0.00922536867845863,-0.011686636257759,-0.017812752557739,0.00108669892503663,0.0110896419529963,-0.0285702135990301,0.00382542431329229,0.00800744172085421,0.0773372196598772,0.00542797464639904,-0.00861500220962947,-0.0465998863577716,-0.00715674838383836,0.00734050218142948,0.0216767322077376,0.00467854664528856,-0.0135326767576259,0.00906397605946218,-0.019728323402241,6
7599,1325,0.0397466006912821,0.00498280677575236,0.0539607283226937,0.0161873079317871,0.00421949913061416,-0.0149330992796507,-0.0030271361066271,0.0109162072073323,-0.0522960826393412,0.0015867555091773,0.00776059209917074,-0.00655387655255295,-0.0013985187075105,0.00874907263525236,-0.00247414956195334,-0.00309802567425313,-0.0105596012666032,0.0317388332603452,0.0017078131930429,0.0110384377656884,6
7596,1326,0.000457026166996927,-0.0164148571763789,-0.0115333827325265,0.0114720547239577,0.00496878761034528,0.00751396589123144,-0.0105419009152415,0.011286633935952,0.000219165169393589,-0.00196871534847435,-0.00414073498633802,-0.000495234310446252,0.00481269600769807,-0.00676482484623602,0.00430623848963831,-0.000441541791980276,-0.0193463800409573,0.00870417802587942,0.0133484716573062,0.0136688679200461,6
7600,1327,0.0397996609212554,0.00470742823299828,0.0547843150266741,0.0161055097671546,0.00626980045008878,-0.00846911215598437,-0.00596569449308722,0.0100212144330632,-0.0440545134056895,0.0106421576270913,0.015845459496739,-0.0100044587273074,0.0225830744549239,-0.00607351345290515,-0.0077080957998839,0.0155821174143919,0.0113233212150028,0.0293531363045581,-0.0217569821734895,-0.000473441734775269,6
7595,1328,0.0125365928377651,0.00125180129140062,-0.0254580820739087,0.0196163239432596,-0.00179339576354655,0.0110435083774956,-0.0183716920324914,0.0217213786881866,-0.00181232548029208,0.00276109630701883,9.54633304943521e-05,-0.00747238051011372,0.0169380980291448,-0.000586986328873854,-0.00567074269845446,-0.0171699466764811,-0.0355312357350021,0.0110618654854224,0.0512410253862267,0.0262172592388451,6
7594,1329,-0.0211087675282134,0.0258134868888349,0.00510760982478108,-0.00449687908378111,0.0107746840103381,0.000474513586508478,-0.0163600027160622,-0.0124475899811611,0.000828580234107178,0.00312253283142616,0.00410643712310056,-0.0023068176048026,0.00531645099087063,0.00428898258845336,-0.000821263614579773,-0.0033923648796429,-0.00452381042670848,0.0081847372610294,0.00340810400449628,-0.0131573114429783,5
7593,1330,0.0302303893886241,0.00258589167809796,0.0139665993488964,-0.0111470820740463,-0.00944369580640214,0.00312904117532406,0.0105144641053539,0.00187296440304404,-0.014788642032333,-0.0110475412658363,-0.00209562390474839,0.0105728184983802,-0.0152040276945932,-0.00453412186656599,0.0183729161024592,-0.0276526504816398,5.60142474633038e-06,-0.0348251075623921,0.00495045146354256,0.0141681102344232,6
7591,1331,0.0285271165135047,-0.00762168260899538,0.0508232037520389,0.011687652456459,0.0107172366028422,-0.00241990106971773,-0.00043359692892931,0.00933215006769895,-0.0647591729098791,-0.00323250339404942,-0.00222067147703546,0.0126487286907479,0.00678584049274649,0.0262288578314173,-0.0329496631457821,0.0160313645572656,-0.00302761776886344,-0.0518408691407348,0.0317557573431939,-0.000183611434761241,6
7592,1332,0.0328113765665769,-0.00250603614540686,0.0489727086775983,0.0110093399121833,0.0065007114077999,-0.00489979852580284,-0.00425453272781672,0.0107470492732595,-0.0642948333991485,-0.0017949489957506,-0.000179720236789667,0.01528448259926,0.00263637548576401,0.00824432298704334,-0.0232116622064578,0.0110287375510622,-0.00397359417445773,-0.0350556140669019,0.0288021963935747,-0.00532949825542124,6
7590,1333,-0.0217306414301451,0.0288753512864625,0.00580582722323364,-0.00568560328265447,0.0173985676167441,-2.46630423938728e-05,-0.024437182918761,-0.0175082949155602,0.00310807384839066,0.00164129226966555,-0.0103442207348047,-0.0251312047039853,0.00251223613153771,0.0205789454712589,-0.00445375305198072,-0.00802805914635744,-0.00295580197728964,0.00929193285452679,-0.00187904423764375,-0.0200467493155944,5
7589,1334,0.038119946069877,0.00565453127576342,0.0409680662009948,0.0120723153400058,-0.00083757313419748,0.00572901941835049,-0.0061496314167989,0.00526715461254252,-0.0219467111005423,-0.00610480942981958,0.00568127407570191,-0.0014474513299217,0.00758229889991539,0.00319469687660024,0.000556186403880648,0.00292073051543396,-0.0173680975208211,0.00860617855775705,-0.00621949788216832,-0.00692561408039365,6
7588,1335,0.040917395504457,0.00722743394193221,0.0583656381916189,0.0114655378271935,0.00473204056357961,-0.00738820568582966,-0.0071888922314212,0.00466128706311088,0.0207480367858061,-0.00405320633380745,0.0105441142053541,0.00290959165842791,-0.00785796618768467,0.00236762093955227,0.00936003841113,-0.00677338816027149,-0.00547420810885159,0.00739610966627784,-0.014148137435213,0.0130640032656822,6
