PC1 PC2 PC3 PC4 PC5 PC6 PC7 PC8 PC9 PC10 PC11 PC12 PC13 PC14 PC15 PC16 PC17 PC18 PC19 PC20 IID
0.0110633043348988 -0.026775935762205 -0.0105635482663386 0.017598749022142 0.00111584510293926 0.00705046260354145 0.0108457673186825 -0.0266743046361467 0.00893201873764584 0.00381922967085483 0.00607027237887863 -0.0100233484129536 0.00234073489360672 0.0126538723219418 0.0147554547302993 0.00208240559142232 0.001027244183166 0.00611905530577148 0.0135481834234182 0.00437897235429197 HG00130
0.0112165926682284 -0.0264785668443638 -0.0133300574418687 0.0201959753844378 -0.00692084598413272 -0.0069814835580185 -0.0233249010172466 0.0213907842195749 -0.00622829020684822 0.0177375185391393 -0.0195775746072068 0.00236252340795991 -0.00869355700113652 0.00404789326520267 0.0127249212275785 -0.00747568539229025 0.00424346154295764 0.00285928214827612 0.00560854654872211 0.007301294920784 HG00131
0.0110381708426649 -0.027010807521236 -0.0106659114893669 0.0176947524512832 0.00134343350519046 0.00691637668294513 0.00835903194720459 -0.0216782917987266 0.0060582966210072 0.00882615989808683 0.00857006159181443 0.00600529061324301 0.00533196749623368 0.0165090669327912 0.0312572768485319 -0.0162317573078647 -0.00202506262950738 0.00519632655507951 -0.00273866941562078 0.00540914978575364 HG00132
0.0110815410291706 -0.0267618738215068 -0.0127962214971089 0.0185672322170886 -0.0065827018379534 -0.00352803105646611 -0.0184097590739191 0.0162274173617541 -0.0039564453346203 0.023722336686434 -0.0206555764191568 0.0103477756137425 -0.00251679881645759 0.00416653238516577 0.0268353225909318 -0.0137712284359139 -0.00249934931287377 0.00485623981562218 0.00291610849433024 0.0120332166075878 HG00133
0.0115316762939922 -0.0262231075751821 -0.0134357718064992 0.0201076830062991 -0.00287610373355767 -0.00980773558730138 -0.0248791188945556 0.00808405411979179 -0.00552179831129675 -0.00231392721742158 -0.000483224993351359 -0.00999126239019185 -0.00246170509722096 0.00960134828606832 0.0156341231021776 -0.0090673430150811 0.00545453593267206 -0.00434296687747677 0.0123290571911696 -0.00041404390231666 HG00136
0.011679224066936 -0.0263217483414349 -0.0129769328505793 0.0198744805267622 -0.00377903267368214 -0.0120060916028569 -0.0218439839189557 0.00993902960130917 -0.00448606466553768 -0.00560495481093767 0.00489463747871472 -0.00334567433378633 -0.00633710794270363 0.0135204804434585 0.0135766326218094 -0.00706928196395966 0.000448757281474046 0.000872950289137762 0.0107597905556625 0.0103424953756168 HG00137
0.0113914565408948 -0.0268221603648302 -0.0136238883045658 0.0201011222989017 -0.00423866482100468 -0.0098390867612979 -0.0222355846004963 0.0108758685682969 -0.0053586375509878 -0.0111586517606359 0.00510236157903276 -0.00251360627883331 -0.00421866908153712 0.00490286706924961 0.0150616523822377 0.000148739018916054 0.00219350927788778 -0.00695445928572083 0.0118462250526992 0.00136813935276585 HG00138
0.0113915149272195 -0.0268907684092733 -0.0138730446044751 0.0203878655872645 0.000542032157515042 -0.0074612653547342 -0.0191857931266083 0.0118653739742301 -0.00316734114111322 -0.0197011017796011 0.0135597584350988 0.00155539111640045 -0.000334878086204816 0.00195620078645824 0.0232717104440428 -0.00426904734923556 0.00299300500667895 -0.000358895656094711 0.00952016441209534 -2.65603831306116e-06 HG00139
0.0115311889787809 -0.0264325391084909 -0.0126177601310319 0.0195081705246294 0.00167031500547272 -0.00908441921844782 -0.0194876001857561 0.00363824174722878 -0.00316096581367883 -0.0211715205603843 0.0146122760136576 -0.00119255795040053 -0.00530780720508461 0.00853216017868123 0.0244496772685856 -0.0126303107209676 0.000736567639924081 -0.00511401928934133 0.00738447129523265 0.00382807304042333 HG00140
0.0114415118791684 -0.0274454320645161 -0.0114759609246262 0.0168732502755275 0.00526541651896215 0.0061178129124719 0.00394323352176457 -0.0274306338191039 0.00729157371194552 -0.0024328008788367 0.0120461888992301 0.0331459297511904 -0.00307060069290414 0.0147544844511122 0.0152958642207132 -0.00879632774755242 -0.00166549370268017 0.00356336149499342 0.000700421812091028 0.000600580850801054 HG00141
0.0111983693327363 -0.0268654098865371 -0.0112966761626334 0.0184256046814009 0.00127827420303982 0.00237966748828488 0.00454631402625343 -0.0216953399297839 0.00055992129476232 0.00289568937236236 0.00635263450264586 0.00126890868055213 0.0111004338301723 0.00785798149175766 0.0190565668025764 -0.0118367886903063 0.0059220666104558 0.00358786372400621 -0.00369705450655195 0.00492372824869596 HG00142
0.010842769736207 -0.0271859267553904 -0.0110168360548998 0.0173773284333149 0.00227998832816242 0.00648947617594465 0.00572981564649869 -0.0215690310118461 0.00846104026002013 -0.0013331419281565 0.0115696289281883 0.023150166677846 -0.00656094943730533 0.0098748924136352 0.00992651421798665 -0.00412531222054239 -0.00213578838622307 0.000392571732945792 0.00410845133452703 0.000948028041175682 HG00143
0.0113426666403135 -0.0265505595797633 -0.0129048602511294 0.01926663685238 -0.00757194024539321 -0.00409728795047631 -0.0145506081847421 0.0185344716338109 -0.00313695925757863 0.0256849323216903 -0.0205313224647693 0.0197966775197599 -0.0017178972485304 0.0181907079395283 0.0198842425987086 -0.0108733277135594 -0.00681509082678379 0.00672058574581607 -0.0037810276379435 0.0132885826606243 HG00145
0.0115685586995946 -0.0266977356148688 -0.0140857502727471 0.0201495208697529 -0.00509601615339568 -0.00723925262112589 -0.0187829420292729 0.0160928713507441 -0.00599254164320196 0.0192145773352281 -0.0241752306267856 0.0112601343416989 -0.00327379782244892 0.0108901675345197 0.0165161008842494 -0.00567444237767343 0.00383595558720631 -0.000261192115463525 0.0102499181253546 0.00869112421143358 HG00146
0.0112246191958442 -0.0269008802527463 -0.010767651102546 0.0174139833284804 0.00402495672538736 0.00499579582239692 0.0065687281305994 -0.0266216641162918 0.00899928133669497 -0.00259051127900882 0.0067000072017179 0.021220982914915 -0.00810759507014601 0.0135184889725256 0.0231608959087024 -0.00728894750278075 -0.00098084500495229 -0.00235810168193225 0.00724241994495401 0.0014167978946994 HG00148
0.0110610881620198 -0.0274276006986686 -0.0124966505974718 0.0178327858662502 0.00313457573891253 0.00758320844737346 0.00658541189446803 -0.0278153728971315 0.0073521950340094 0.00637523412649146 0.0140656400548776 0.0163913321239622 0.00346131415661488 0.00925996415336826 0.00903802766724917 0.000266076841750799 -0.00438836714900841 0.00773251169793135 -0.00061939348606205 0.00250168279590139 HG00149
0.0113284685732959 -0.0264985833454591 -0.0117161429530567 0.016931138528206 -0.00082282077466677 0.00422403649443862 0.00171213985378997 -0.0216092048292738 0.00626310725358844 -0.000298882816307849 0.00454938951296931 0.00991974507651159 0.00414446940884825 0.0126715187224847 0.0256086395581425 -0.0111885908300532 0.00638832182119757 0.00534461192935342 -0.00135803858500578 -4.54961349167592e-05 HG00150
0.0113207964381776 -0.0265049422540224 -0.0111743625648334 0.0170647746498247 0.00186236618735467 6.23634442865341e-05 -0.000373804478277224 -0.023961783867293 0.00340254092250911 -0.00904379327242099 0.016670135679472 0.00651147094515253 -0.00206451369273242 0.00803794754079068 0.0120586449550703 -0.00688444139285105 0.00190782115438442 0.00371825457841574 0.0104155474752814 0.00231094317046445 HG00151
0.0115606226120327 -0.0272263676781776 -0.0141086495038459 0.0201347163137175 -0.00490716956322914 -0.010388848047615 -0.0218630919657776 0.0112253371977968 -0.00539230485532409 -0.00321090164347141 0.00242067512880451 -0.00976549731950065 -0.00421076540795217 0.0125579693791913 0.0101739372249721 -0.000691362008626902 0.00638275862631614 -0.00777547181422842 0.0146525601165234 0.000970225970167526 HG00154
0.0116858997122657 -0.0265829396742274 -0.0139348276829658 0.018787288133463 -0.00530789774609106 -0.00577280629552877 -0.0204255615365594 0.014603428849153 -0.00523281126808748 0.0296996782631176 -0.0207118911690754 0.00900194667098454 -0.00574353022358319 0.0178547889845794 0.0186722896703425 -0.00694047766159871 0.00172482485474706 0.0108555156926146 0.00652948363366157 0.0112566742286719 HG00155
0.0113222785388181 -0.0268796117956885 -0.0143866746260857 0.0207882523967692 -0.00827678304973185 -0.00478744211447113 -0.0220403690336141 0.0152991531032125 -0.00636039187897859 0.0236746627096463 -0.0253133518196514 0.00169667841222802 -0.00265258058867716 0.0125370347564545 0.0243898920600045 -0.0142491373795824 0.00202073171581989 0.00690954462186279 -0.00357631532562482 0.0121222128932911 HG00157
0.0112521476800508 -0.0260854344784677 -0.0145080202626376 0.0189427766616587 -0.00715043309748539 -0.00683941990775494 -0.020995315492645 0.0205708434051521 -0.00688347439721803 0.024536007646845 -0.020625092914943 0.00172520076262437 -0.00301126797367732 0.0098315316297995 0.0254207528047136 -0.0149711311281722 -0.000791200622653111 0.003449899946739 0.00585824592095084 0.00896610287235057 HG00158
0.0113147534204309 -0.0266172982287255 -0.0139389207618418 0.0196288060720681 -0.00696674784254356 -0.00658109113864029 -0.0202848826902027 0.0194062655058383 -0.00765299452606894 0.0197637464268261 -0.0187274180208542 0.00961276993456575 -0.00630507290770998 0.0114866998940677 0.026856964798435 -0.00693740633552349 0.000917431228130367 0.00853602553793138 0.0080253932303139 0.0152607261557349 HG00159
0.0115481237744027 -0.0267830272152969 -0.0138539266117816 0.0197180934016635 -0.005729383066416 -0.00151692570998222 -0.016611900309758 0.0136889307425475 -0.00458593056549912 0.0258590909237952 -0.0172263167895988 0.0136315923126512 0.00333120418446399 0.0146221651899369 0.0203497915626484 -0.0112647700270437 -0.00741603649231008 0.0122723162254718 -0.00440838961196149 0.00869977011190634 HG00160
0.0124760186207391 -0.0222303567038852 -0.0144984869738725 0.0163834954837731 -0.0112115378120146 -0.00166500617656356 -0.0728910293113014 -0.0543243455716376 -0.00457922281367044 -0.00411056608713859 -0.00116494307494851 -0.0038650544550185 0.00525791862400054 -0.00666714783223094 -0.0317817062603708 0.00815133343745828 -0.0032112982300188 -0.000308559282420143 0.000566792620829886 -0.00954374827413565 HG00171
0.0122728240538727 -0.0228201025579993 -0.0134612036330683 0.0153992066675561 -0.00749485630682633 0.00147102120095053 -0.0565681650497225 -0.068581516561745 0.000812221468920729 -0.00908496019950861 0.00450545175677083 -0.0094332695058444 0.00894270705693132 -0.0216476527305661 -0.0210783163473593 0.00735583055631351 0.00320088657291963 0.00256617108689026 -0.0154145334846187 -0.00512125886877238 HG00173
0.011931387096467 -0.0241231325211911 -0.0149541497156232 0.0175279055270223 -0.00827635771722567 -0.00344756886579945 -0.0550651966045757 -0.0372427284659106 -0.00353065287324355 -0.00525036189929637 -0.00184377436638112 0.00434375464594604 0.00203593332379594 -0.00593035197246783 -0.0142568326897254 0.0092868793146698 0.00111196695623366 -0.000667919804936728 -0.00158098765397998 -0.00658175455428304 HG00174
0.0118450341029853 -0.0224577582702833 -0.0135341803471315 0.0167227667752862 -0.0115174856637451 0.00244690559784974 -0.0635518309180121 -0.0500273352807689 -0.0030830038604203 0.0133193737495172 -0.0179180594746563 0.0266631143888358 -0.0104765903230024 -0.0110343841958076 -0.0291866153108153 0.0122353296587247 -0.00404563197017444 0.00280496482380231 -0.0131157727003696 -0.00209933630913881 HG00176
0.0120502825278008 -0.0215557461399965 -0.0127543367149818 0.0144666760293757 -0.0110713352924902 0.00195019797337018 -0.0574152771573522 -0.0659988756791893 -0.00114666788307804 -0.00743523224282178 0.00624294897410712 -0.00522815272940269 0.00871894191157678 -0.016295738395474 -0.0285741302910525 0.00813969688087538 8.39435266646438e-06 0.00417880584106176 -0.00346024754190218 -0.0112442731689202 HG00177
0.011991478733235 -0.0226285663574675 -0.0124279164045956 0.0168364546389701 -0.0062417257902459 0.00225166055993893 -0.051063871320015 -0.0575513432803724 0.00256972185585611 -0.00911006238387863 0.0050372498255025 0.0104392608534691 -0.00386673804715138 -0.0156194045149946 -0.0144626272578114 0.0104454216216685 -0.00545661767637207 0.0034814064325888 -0.00628382761857824 -0.00376446211471269 HG00178
0.0118307181966406 -0.0222940415456638 -0.0128721333987228 0.015667276225051 -0.00907615277478098 0.000765041104910683 -0.0534810072277127 -0.0618487882448678 -0.00211410103985723 -0.00865959241334758 0.00187511967101075 -0.00789180943816891 0.00613963346424643 -0.0120975065129797 -0.0214244666373372 0.00179964224945425 0.00409283076795739 0.000704091617937054 -0.00336552048387773 0.000340708739277052 HG00179
0.0120393987879423 -0.022164602168998 -0.0126043396480464 0.0161397475425268 -0.00667201714803861 0.000399519886886759 -0.0501957837678782 -0.0595057723210669 -0.00139738947800553 -0.00713728535942757 0.00029036679463334 -0.00890407697175865 0.009803654846489 -0.00818680562510641 -0.0156845069169085 -0.00113820801204876 -0.000499740841169756 0.000421373190890591 -0.0119094890511564 -0.00605905589383823 HG00180
0.0109911408790865 -0.0232239855970863 -0.010834227861324 0.0165526732737651 -0.00390413398383174 0.00524844599623002 -0.0301356426518761 -0.0442098453731254 -0.0004470518142884 -0.00438263789875416 0.00570741840150428 0.015040589816397 -0.00174212830253421 -0.0162614984156164 -0.0242272981962116 0.00435916088931314 -0.0084791828131077 -0.000313339776898607 -0.000648663480230189 -0.0101844020792816 HG00181
0.0117130297065651 -0.0220107015472089 -0.0130679375017795 0.0144290958075899 -0.00792393560073371 0.00142861024704097 -0.0570386144756611 -0.0631664716827748 -0.000861501278584742 -0.0131253485393648 0.00572235118707797 -0.00686319081409271 0.00496363117876591 -0.0191229908220839 -0.0197263942980365 0.00621083132759666 -0.00337123404400474 -0.00136324650090196 -0.012225709019222 -0.00679979525059884 HG00182
0.0118940089720004 -0.0227149471630751 -0.0126407417165057 0.0159600433660282 -0.0109483087764335 -0.000214556159131027 -0.0611276026359289 -0.0632384087590414 -0.000448167838815482 -0.00553925164633402 0.00160339607864514 -0.0109965405588542 0.00554930028148734 -0.0231420570956442 -0.015127427151134 0.00722942789808486 -0.00347045068248663 0.00639635453771808 -0.00661718141014066 -0.00766765752071906 HG00183
0.0118679259408875 -0.0223976166033749 -0.0118155892546191 0.0155032629949064 -0.00688110653616138 0.00306900817075489 -0.0565225396756408 -0.070291232697426 -0.00175668740160872 -0.0026536270837426 0.00126350860416278 0.00979895466070945 0.00609871002551279 -0.0108223957595541 -0.0244026746430631 0.0065081751797487 0.000548486332826395 -1.02181908188363e-05 -0.00880364723910511 -0.000873243820177837 HG00185
0.0121139230841932 -0.0225796444879765 -0.0136910508786438 0.0155775311177779 -0.0097669556357873 3.72455256704327e-05 -0.0655626679028095 -0.0619746705040624 -0.00233401207012457 0.000926693861241327 -0.00570874149696531 -0.00453536960625487 0.00606094962862001 -0.0237697550139761 -0.0275839594755035 0.0132815623593409 -0.00131109661739564 0.0022719642806331 -0.011811826105535 -0.0076266858605665 HG00186
0.0116981105339314 -0.0219092381508285 -0.0133344886680889 0.0152895962978266 -0.010263652045604 0.00322521296393591 -0.0635725034108334 -0.0682884115745995 -0.00249147488706664 -0.00669949087964755 0.00149408058120744 -0.00409247827646607 0.00636402990678304 -0.0207658571288084 -0.0289940953593844 0.0112523653883185 0.00285228236781564 -0.00151726104547961 -0.0147125819153791 -0.005395734070016 HG00187
0.0118672887639073 -0.0234001590898896 -0.012293725863678 0.0152703052063845 -0.00747215532248796 0.00691411533186692 -0.0439582544439279 -0.0669019688259092 0.00435319423873715 -0.000180475607542365 0.00445274911722001 0.0102291934697136 -0.00283080236408438 -0.0119066485088671 -0.0265524329862793 0.0105215097999137 -0.00648801825495059 0.0013339648675443 -0.0118420017890257 -0.00842431703641411 HG00188
0.0118903819749904 -0.0226076278165487 -0.0124530314023974 0.0163666799688234 -0.00600420533165904 0.00159170087889812 -0.0451916181300962 -0.0577176969533042 0.00505632574512084 -0.00356535676725047 0.0063899771424102 -0.000723717151475649 0.00457275139684249 -0.00960524885547872 -0.0219638867380507 0.00390097020062555 -0.00103622137918324 -0.00605004025929709 -0.000868410836864605 -0.00908901632818168 HG00189
